unidade;setor;ano;mes;exames_img;exames_lab;saidas;exame_img_por_paciente;exame_lab_por_paciente
HJXXIII;PRONTO SOCORRO;2026;6;4148;16940;668;6,209580838323354;25,35928143712575
HJXXIII;PRONTO SOCORRO SALA 08 - EMERG. CLINICAS;2019;1;101;1871;32;3,15625;58,46875
HJXXIII;PRONTO SOCORRO SALA 08 - EMERG. CLINICAS;2019;2;121;2057;22;5,5;93,5
HJXXIII;PRONTO SOCORRO SALA 08 - EMERG. CLINICAS;2019;3;179;2782;24;7,458333333333333;115,91666666666667
HJXXIII;PRONTO SOCORRO SALA 08 - EMERG. CLINICAS;2019;4;129;2821;22;5,863636363636363;128,22727272727272
HJXXIII;PRONTO SOCORRO SALA 08 - EMERG. CLINICAS;2019;5;164;3181;30;5,466666666666667;106,03333333333333
HJXXIII;PRONTO SOCORRO SALA 08 - EMERG. CLINICAS;2019;6;132;3085;25;5,28;123,4
HJXXIII;PRONTO SOCORRO SALA 08 - EMERG. CLINICAS;2019;7;179;2674;17;10,529411764705882;157,2941176470588
HJXXIII;PRONTO SOCORRO SALA 08 - EMERG. CLINICAS;2019;8;200;2523;25;8,0;100,92
HJXXIII;PRONTO SOCORRO SALA 08 - EMERG. CLINICAS;2019;9;168;2742;26;6,461538461538462;105,46153846153847
HJXXIII;PRONTO SOCORRO SALA 08 - EMERG. CLINICAS;2019;10;185;2592;24;7,708333333333333;108,0
HJXXIII;PRONTO SOCORRO SALA 08 - EMERG. CLINICAS;2019;11;177;2806;29;6,103448275862069;96,75862068965517
HJXXIII;PRONTO SOCORRO SALA 08 - EMERG. CLINICAS;2019;12;185;2611;31;5,967741935483871;84,2258064516129
HJXXIII;PRONTO SOCORRO SALA 08 - EMERG. CLINICAS;2020;1;93;1310;34;2,735294117647059;38,529411764705884
HJXXIII;PRONTO SOCORRO SALA 08 - EMERG. CLINICAS;2020;2;92;1786;24;3,8333333333333335;74,41666666666667
HJXXIII;PRONTO SOCORRO SALA 08 - EMERG. CLINICAS;2020;3;106;1866;28;3,7857142857142856;66,64285714285714
HJXXIII;PRONTO SOCORRO SALA 08 - EMERG. CLINICAS;2020;4;72;1043;20;3,6;52,15
HJXXIII;PRONTO SOCORRO SALA 08 - EMERG. CLINICAS;2020;5;121;2109;15;8,066666666666666;140,6
HJXXIII;PRONTO SOCORRO SALA 08 - EMERG. CLINICAS;2020;6;173;2874;34;5,088235294117647;84,52941176470588
HJXXIII;PRONTO SOCORRO SALA 08 - EMERG. CLINICAS;2020;7;125;2764;30;4,166666666666667;92,13333333333334
HJXXIII;PRONTO SOCORRO SALA 08 - EMERG. CLINICAS;2020;8;30;664;2;15,0;332,0
HJXXIII;PRONTO SOCORRO SALA 08 - EMERG. CLINICAS;2020;12;9;99;3;3,0;33,0
HJXXIII;PRONTO SOCORRO SALA 08 - EMERG. CLINICAS;2021;1;10;115;3;3,3333333333333335;38,333333333333336
HJXXIII;PRONTO SOCORRO SALA 08 - EMERG. CLINICAS;2021;2;6;107;2;3,0;53,5
HJXXIII;PRONTO SOCORRO SALA 08 - EMERG. CLINICAS;2021;3;14;114;1;14,0;114,0
HJXXIII;PRONTO SOCORRO SALA 08 - EMERG. CLINICAS;2021;4;8;141;4;2,0;35,25
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2019;1;277;2452;130;2,1307692307692307;18,861538461538462
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2019;2;222;1906;101;2,198019801980198;18,871287128712872
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2019;3;261;2221;94;2,776595744680851;23,627659574468087
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2019;4;182;1695;83;2,1927710843373496;20,42168674698795
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2019;5;248;1865;91;2,7252747252747254;20,494505494505493
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2019;6;178;1555;116;1,5344827586206897;13,405172413793103
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2019;7;242;1520;121;2,0;12,561983471074381
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2019;8;192;1387;94;2,0425531914893615;14,75531914893617
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2019;9;242;1226;105;2,3047619047619046;11,676190476190476
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2019;10;242;1749;114;2,1228070175438596;15,342105263157896
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2019;11;196;1696;112;1,75;15,142857142857142
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2019;12;200;1688;102;1,9607843137254901;16,54901960784314
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2020;1;209;1849;95;2,2;19,46315789473684
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2020;2;201;1963;100;2,01;19,63
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2020;3;183;1439;105;1,7428571428571429;13,704761904761904
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2020;4;176;1304;92;1,9130434782608696;14,173913043478262
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2020;5;177;1518;146;1,2123287671232876;10,397260273972602
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2020;6;217;1878;141;1,5390070921985815;13,319148936170214
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2020;7;231;1812;165;1,4;10,981818181818182
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2020;8;239;2531;147;1,6258503401360545;17,217687074829932
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2020;9;263;2663;131;2,0076335877862594;20,328244274809162
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2020;10;210;2235;123;1,7073170731707317;18,170731707317074
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2020;11;264;2611;121;2,1818181818181817;21,578512396694215
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2020;12;260;2740;140;1,8571428571428572;19,571428571428573
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2021;1;223;2460;117;1,9059829059829059;21,025641025641026
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2021;2;189;2608;118;1,6016949152542372;22,10169491525424
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2021;3;283;2962;149;1,8993288590604027;19,879194630872483
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2021;4;275;2779;162;1,6975308641975309;17,15432098765432
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2021;5;227;3011;152;1,493421052631579;19,80921052631579
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2021;6;196;2604;141;1,3900709219858156;18,46808510638298
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2021;7;249;2932;140;1,7785714285714285;20,942857142857143
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2021;8;271;2871;149;1,8187919463087248;19,268456375838927
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2021;9;229;3245;155;1,4774193548387098;20,93548387096774
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2021;10;207;2039;152;1,361842105263158;13,414473684210526
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2021;11;250;2645;147;1,7006802721088434;17,993197278911566
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2021;12;237;2839;131;1,8091603053435115;21,671755725190838
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2022;1;232;3143;124;1,8709677419354838;25,346774193548388
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2022;2;178;1948;104;1,7115384615384615;18,73076923076923
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2022;3;298;2231;156;1,9102564102564104;14,301282051282051
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2022;4;226;1888;143;1,5804195804195804;13,202797202797203
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2022;5;219;1766;157;1,394904458598726;11,248407643312103
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2022;6;202;2397;154;1,3116883116883118;15,564935064935066
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2022;7;238;1639;135;1,762962962962963;12,14074074074074
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2022;8;217;1852;156;1,391025641025641;11,871794871794872
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2022;9;217;2142;148;1,4662162162162162;14,472972972972974
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2022;10;245;2153;149;1,6442953020134228;14,449664429530202
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2022;11;227;2929;147;1,5442176870748299;19,92517006802721
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2022;12;194;2531;152;1,2763157894736843;16,651315789473685
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2023;1;162;2419;176;0,9204545454545454;13,744318181818182
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2023;2;151;2034;123;1,2276422764227641;16,536585365853657
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2023;3;236;2111;150;1,5733333333333333;14,073333333333334
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2023;4;201;1668;137;1,467153284671533;12,175182481751825
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2023;5;220;1853;170;1,2941176470588236;10,9
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2023;6;167;1829;140;1,1928571428571428;13,064285714285715
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2023;7;200;2140;150;1,3333333333333333;14,266666666666667
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2023;8;253;2477;103;2,4563106796116503;24,04854368932039
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2023;9;176;1803;143;1,2307692307692308;12,608391608391608
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2023;10;173;1732;136;1,2720588235294117;12,735294117647058
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2023;11;170;2130;134;1,2686567164179106;15,895522388059701
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2023;12;132;1555;118;1,11864406779661;13,177966101694915
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2024;1;179;2363;117;1,5299145299145298;20,196581196581196
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2024;2;181;2394;103;1,7572815533980584;23,24271844660194
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2024;3;176;2512;121;1,4545454545454546;20,760330578512395
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2024;4;225;2349;145;1,5517241379310345;16,2
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2024;5;223;2356;142;1,5704225352112675;16,591549295774648
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2024;6;170;2267;153;1,1111111111111112;14,816993464052288
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2024;7;182;2638;119;1,5294117647058822;22,168067226890756
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2024;8;200;2224;131;1,5267175572519085;16,977099236641223
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2024;9;255;2474;120;2,125;20,616666666666667
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2024;10;177;1750;125;1,416;14,0
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2024;11;186;1970;123;1,5121951219512195;16,016260162601625
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2024;12;221;2286;133;1,6616541353383458;17,18796992481203
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2025;1;175;2523;109;1,6055045871559632;23,146788990825687
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2025;2;186;1802;114;1,631578947368421;15,807017543859649
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2025;3;233;2123;126;1,8492063492063493;16,849206349206348
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2025;4;219;2341;113;1,9380530973451326;20,716814159292035
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2025;5;206;3120;131;1,5725190839694656;23,81679389312977
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2025;6;244;2347;114;2,1403508771929824;20,587719298245613
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2025;7;243;3096;94;2,5851063829787235;32,93617021276596
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2025;8;194;2783;106;1,830188679245283;26,254716981132077
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2025;9;207;2664;106;1,9528301886792452;25,132075471698112
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2025;10;160;3081;109;1,4678899082568808;28,26605504587156
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2025;11;140;3088;78;1,794871794871795;39,58974358974359
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2025;12;238;3502;126;1,8888888888888888;27,793650793650794
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2026;1;185;3021;91;2,032967032967033;33,1978021978022
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2026;2;191;2868;95;2,0105263157894737;30,189473684210526
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2026;3;232;3439;111;2,09009009009009;30,98198198198198
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2026;4;214;3764;99;2,1616161616161618;38,02020202020202
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2026;5;173;4188;92;1,8804347826086956;45,52173913043478
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2026;6;208;3564;131;1,5877862595419847;27,206106870229007
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2019;1;192;1265;106;1,8113207547169812;11,933962264150944
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2019;2;146;1676;102;1,4313725490196079;16,431372549019606
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2019;3;160;1995;74;2,1621621621621623;26,95945945945946
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2019;4;161;1710;91;1,7692307692307692;18,791208791208792
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2019;5;162;1606;83;1,9518072289156627;19,349397590361445
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2019;6;130;1523;81;1,6049382716049383;18,80246913580247
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2019;7;132;1549;79;1,6708860759493671;19,60759493670886
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2019;8;163;1817;100;1,63;18,17
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2019;9;211;1949;99;2,1313131313131315;19,68686868686869
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2019;10;182;1622;101;1,801980198019802;16,059405940594058
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2019;11;209;1755;90;2,3222222222222224;19,5
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2019;12;194;1352;109;1,7798165137614679;12,403669724770642
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2020;1;198;2243;75;2,64;29,906666666666666
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2020;2;165;1836;83;1,9879518072289157;22,120481927710845
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2020;3;202;1198;121;1,6694214876033058;9,900826446280991
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2020;4;170;1087;112;1,5178571428571428;9,705357142857142
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2020;5;150;1318;148;1,0135135135135136;8,905405405405405
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2020;6;185;1214;136;1,3602941176470589;8,926470588235293
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2020;7;177;1588;96;1,84375;16,541666666666668
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2020;8;183;2535;99;1,8484848484848484;25,606060606060606
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2020;9;145;1409;110;1,3181818181818181;12,809090909090909
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2020;10;140;1444;122;1,1475409836065573;11,836065573770492
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2020;11;159;1370;108;1,4722222222222223;12,685185185185185
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2020;12;146;1590;130;1,123076923076923;12,23076923076923
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2021;1;174;1312;134;1,2985074626865671;9,791044776119403
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2021;2;125;2284;144;0,8680555555555556;15,86111111111111
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2021;3;171;2107;175;0,9771428571428571;12,04
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2021;4;182;2580;157;1,1592356687898089;16,43312101910828
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2021;5;173;2173;156;1,108974358974359;13,929487179487179
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2021;6;191;2608;139;1,3741007194244603;18,762589928057555
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2021;7;209;2348;150;1,3933333333333333;15,653333333333334
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2021;8;137;1992;140;0,9785714285714285;14,228571428571428
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2021;9;239;2189;141;1,6950354609929077;15,52482269503546
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2021;10;169;2814;134;1,2611940298507462;21,0
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2021;11;176;2676;141;1,24822695035461;18,97872340425532
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2021;12;156;2414;92;1,6956521739130435;26,23913043478261
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2022;1;174;2220;129;1,3488372093023255;17,209302325581394
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2022;2;168;2093;106;1,5849056603773586;19,745283018867923
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2022;3;194;2894;124;1,564516129032258;23,338709677419356
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2022;4;171;2437;143;1,1958041958041958;17,041958041958043
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2022;5;197;2640;149;1,3221476510067114;17,71812080536913
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2022;6;151;1399;156;0,967948717948718;8,967948717948717
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2022;7;191;1767;145;1,3172413793103448;12,186206896551724
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2022;8;214;2072;130;1,646153846153846;15,938461538461539
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2022;9;153;1702;102;1,5;16,686274509803923
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2022;10;180;2293;83;2,1686746987951806;27,626506024096386
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2022;11;162;1940;98;1,653061224489796;19,79591836734694
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2022;12;151;2606;109;1,385321100917431;23,908256880733944
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2023;1;150;1985;120;1,25;16,541666666666668
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2023;2;141;2410;101;1,396039603960396;23,861386138613863
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2023;3;206;2168;109;1,889908256880734;19,889908256880734
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2023;4;184;1695;113;1,6283185840707965;15,0
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2023;5;174;1451;115;1,5130434782608695;12,617391304347827
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2023;6;165;2058;87;1,896551724137931;23,655172413793103
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2023;7;212;2232;101;2,099009900990099;22,099009900990097
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2023;8;179;2883;99;1,8080808080808082;29,12121212121212
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2023;9;167;2735;75;2,2266666666666666;36,46666666666667
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2023;10;127;1736;98;1,2959183673469388;17,714285714285715
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2023;11;149;1930;83;1,7951807228915662;23,253012048192772
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2023;12;104;1663;98;1,0612244897959184;16,96938775510204
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2024;1;131;2168;89;1,4719101123595506;24,359550561797754
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2024;2;130;2770;101;1,2871287128712872;27,425742574257427
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2024;3;179;2583;100;1,79;25,83
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2024;4;155;2022;109;1,4220183486238531;18,55045871559633
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2024;5;166;2748;140;1,1857142857142857;19,62857142857143
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2024;6;208;2742;97;2,1443298969072164;28,2680412371134
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2024;7;201;2666;102;1,9705882352941178;26,137254901960784
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2024;8;159;2446;73;2,1780821917808217;33,50684931506849
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2024;9;147;1717;102;1,4411764705882353;16,833333333333332
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2024;10;194;2024;87;2,2298850574712645;23,264367816091955
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2024;11;130;2071;82;1,5853658536585367;25,25609756097561
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2024;12;130;2308;86;1,5116279069767442;26,837209302325583
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2025;1;123;1974;86;1,430232558139535;22,953488372093023
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2025;2;122;1521;81;1,5061728395061729;18,77777777777778
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2025;3;222;1742;80;2,775;21,775
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2025;4;144;1980;68;2,1176470588235294;29,11764705882353
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2025;5;164;2196;113;1,4513274336283186;19,43362831858407
